,volts,amps,power,sysstatus,timestamp,M_ID
6905,115.49,0.043,0.5,01100000_00110010,5.08827877,_M_00005
6906,115.49,0.041,0.3,01100000_00110010,5.103763819,_M_00005
6907,115.49,0.045,0.5,01100000_00110010,5.120881796,_M_00005
6908,115.51,0.043,0.2,01100000_00110010,5.137914181,_M_00005
6909,115.49,0.043,0.2,01100000_00110010,5.154863119,_M_00005
6910,115.51,0.045,0.2,01100000_00110010,5.170811653,_M_00005
6911,115.51,0.043,0.3,01100000_00110010,5.187737465,_M_00005
6912,115.49,0.045,0.5,01100000_00110010,5.204680681,_M_00005
6913,115.49,0.043,0.3,01100000_00110010,5.221366167,_M_00005
6914,115.47,0.041,0.3,01100000_00110010,5.23802352,_M_00005
6915,115.47,0.043,0.3,01100000_00110010,5.254983902,_M_00005
6916,115.49,0.043,0.2,01100000_00110010,5.270914078,_M_00005
6917,115.47,0.05,0.3,01100000_00110010,5.287866592,_M_00005
6918,115.47,0.043,0.3,01100000_00110010,5.304825306,_M_00005
6919,115.47,0.043,0.4,01100000_00110010,5.320746422,_M_00005
6920,115.47,0.043,0.6,01100000_00110010,5.33728838,_M_00005
6921,115.4,0.045,0.4,01100000_00110010,5.354306221,_M_00005
6922,115.45,0.039,0,01100000_00110010,5.37115407,_M_00005
6923,115.47,0.041,0.3,01100000_00110010,5.388184547,_M_00005
6924,115.47,0.045,0.4,01100000_00110010,5.404129028,_M_00005
6925,115.45,0.045,0.2,01100000_00110010,5.421089172,_M_00005
6926,115.45,0.043,0.5,01100000_00110010,5.4379282,_M_00005
6927,115.47,0.043,0.2,01100000_00110010,5.453980684,_M_00005
6928,115.45,0.045,0.1,01100000_00110010,5.470948935,_M_00005
6929,115.45,0.045,0.4,01100000_00110010,5.487880468,_M_00005
6930,115.47,0.041,0.2,01100000_00110010,5.504812002,_M_00005
6931,115.47,0.043,0.3,01100000_00110010,5.520768642,_M_00005
6932,115.49,0.045,0,01100000_00110010,5.537708044,_M_00005
6933,115.42,0.043,0,01100000_00100010,5.554416418,_M_00005
6934,115.47,0.041,0.3,01100000_00110010,5.571650743,_M_00005
6935,115.47,0.041,0,01100000_00110010,5.587589502,_M_00005
6936,115.47,0.045,0.3,01100000_00110010,5.604529381,_M_00005
6937,115.49,0.043,0.2,01100000_00110010,5.621479511,_M_00005
6938,115.49,0.043,0.3,01100000_00110010,5.637419224,_M_00005
6939,115.47,0.041,0.4,01100000_00110010,5.654603243,_M_00005
6940,115.49,0.043,0,01100000_00110010,5.671307802,_M_00005
6941,115.47,0.041,0.3,01100000_00110010,5.688246727,_M_00005
6942,115.47,0.043,0.4,01100000_00110010,5.704194069,_M_00005
6943,115.47,0.043,0.4,01100000_00110010,5.721699476,_M_00005
6944,115.47,0.041,0,01100000_00110010,5.737649202,_M_00005
6945,115.49,0.041,0.3,01100000_00110010,5.754610062,_M_00005
6946,115.49,0.043,0.6,01100000_00110010,5.771634817,_M_00005
6947,115.49,0.045,0.5,01100000_00110010,5.787367821,_M_00005
6948,115.47,0.041,0.3,01100000_00110010,5.804297924,_M_00005
6949,115.47,0.043,0.4,01100000_00110010,5.821259499,_M_00005
6950,115.47,0.043,0.2,01100000_00110010,5.838187218,_M_00005
6951,115.47,0.043,0.2,01100000_00110010,5.854131222,_M_00005
6952,115.47,0.043,0.1,01100000_00110010,5.871076107,_M_00005
6953,115.47,0.043,0.4,01100000_00110010,5.8874259,_M_00005
6954,115.47,0.045,0.4,01100000_00110010,5.904121161,_M_00005
6955,115.47,0.043,0.4,01100000_00110010,5.921050549,_M_00005
6956,115.47,0.041,0.3,01100000_00110010,5.938019514,_M_00005
6957,115.47,0.041,0.4,01100000_00110010,5.954939842,_M_00005
6958,115.47,0.041,0.2,01100000_00110010,5.970885515,_M_00005
6959,115.47,0.043,0.3,01100000_00110010,5.987773657,_M_00005
6720,115.49,0.041,0.4,01100000_00110010,6.00447464,_M_00005
6721,115.47,0.045,0.3,01100000_00110010,6.021418571,_M_00005
6722,115.47,0.041,0.5,01100000_00110010,6.03736639,_M_00005
6723,115.47,0.043,0.4,01100000_00110010,6.054305315,_M_00005
6724,115.47,0.045,0.3,01100000_00110010,6.071249247,_M_00005
6725,115.45,0.045,0.3,01100000_00110010,6.088196754,_M_00005
6726,115.45,0.041,0,01100000_00110010,6.104460716,_M_00005
6727,115.45,0.045,0.2,01100000_00110010,6.121146917,_M_00005
6728,115.45,0.045,0.2,01100000_00110010,6.138097048,_M_00005
6729,115.44,0.045,0.4,01100000_00110010,6.154036045,_M_00005
6730,115.45,0.043,0.5,01100000_00110010,6.171000719,_M_00005
6731,115.45,0.043,0.7,01100000_00110010,6.187937737,_M_00005
6732,115.45,0.043,0.4,01100000_00110010,6.20486927,_M_00005
6733,115.45,0.043,0,01100000_00110010,6.221365452,_M_00005
6734,115.45,0.039,0.4,01100000_00110010,6.237391949,_M_00005
6735,115.45,0.043,0.5,01100000_00110010,6.254341125,_M_00005
6736,115.47,0.039,0.4,01100000_00110010,6.271196127,_M_00005
6737,115.45,0.043,0.4,01100000_00110010,6.288226366,_M_00005
6738,115.47,0.043,0,01100000_00100010,6.304163218,_M_00005
6739,115.45,0.041,0.7,01100000_00110010,6.320869446,_M_00005
6740,115.47,0.041,0.1,01100000_00110010,6.338122129,_M_00005
6741,115.45,0.043,0.4,01100000_00110010,6.354062319,_M_00005
6742,115.45,0.043,0.4,01100000_00110010,6.371006727,_M_00005
6743,115.45,0.043,0.7,01100000_00110010,6.387949944,_M_00005
6744,115.45,0.043,0.3,01100000_00110010,6.404892206,_M_00005
6745,115.45,0.043,0.5,01100000_00110010,6.420831919,_M_00005
6746,115.45,0.043,0.1,01100000_00110010,6.437521219,_M_00005
6747,115.44,0.043,0.1,01100000_00110010,6.454739094,_M_00005
6748,115.44,0.043,-0.1,01100000_00100010,6.470641851,_M_00005
6749,115.44,0.041,0.1,01100000_00110010,6.487620592,_M_00005
6750,115.42,0.043,0.3,01100000_00110010,6.504496098,_M_00005
6751,115.44,0.041,0.3,01100000_00110010,6.521511555,_M_00005
6752,115.44,0.045,0.3,01100000_00110010,6.537499666,_M_00005
6753,115.42,0.043,0.6,01100000_00110010,6.553887129,_M_00005
6754,115.44,0.041,0.5,01100000_00110010,6.570914745,_M_00005
6755,115.44,0.045,0.4,01100000_00110010,6.587862015,_M_00005
6756,115.44,0.043,0.4,01100000_00110010,6.604815245,_M_00005
